token_id,block_timestamp,block_number,transaction_index,liquidity_change,liquidity,transaction_hash
335610,2022-10-11T19:57:47,15727102,60,48386382754085754,48386382754085754,0x195bda11ff1ea4b91a99b9f8fa361761f282d3c7dc92a1f062110f285320d808
335891,2022-10-12T07:22:59,15730513,78,14124211994298,14124211994298,0x95c2f5e73d104f8c2646c48c2b6eb11e693c134520ff456f6f7ce00fac0a4a89
337434,2022-10-14T14:36:23,15746985,181,27484141354285,27484141354285,0x6dd060c31178a862be9cccb69405ca33b14dd4098c55b3b4f2e4e83afb2561bd
337434,2022-10-14T14:40:35,15747005,147,-27484141354285,0,0x8d3000e657ddd80ad16efd4702bdfe574ab605d16ddfef9604afd3c82bce267e
337638,2022-10-14T21:44:59,15749118,166,49130501384868,49130501384868,0x392b51382636c6da1dae7f629de26724cb88658855c5d809a1fb0eb6a676848b
337735,2022-10-15T01:59:47,15750386,65,1524992366302,1524992366302,0xf6a97352d6981c02a13e5338ed73db6ac975d048763ff66f48fcba9a4a440ba3
337735,2022-10-15T02:18:11,15750478,79,-1524992366302,0,0xbfcfb0b098491749c4095c81e409eddbf270ff2f5e115f40cc4b6849ed9fb139
337638,2022-10-15T13:46:59,15753908,56,-49130501384868,0,0x89245805b955df59c4a8b1e70932aba91d3cf1ed793d865b86127e4e53b2bb81
338795,2022-10-17T01:35:23,15764588,160,32485935336825,32485935336825,0xfeb843ce3be4424b18f81775e04f01701a4555a8617ae271b108bb3f264b274b
343005,2022-10-24T05:33:59,15815906,86,1573764912506,1573764912506,0x32a633ee0248d795d54b85f85fe25eb8c3d86320a5cda9ec90617f0fbd4bff4b
260226,2022-10-25T00:19:23,15821465,61,1852938993707339,1852938993707339,0x12cc11b6e770d5f03f1145b014e646a2321783b4e5071a19a573f2401f99b67a
343536,2022-10-25T00:57:11,15821654,162,4096532717753,4096532717753,0x1443c3cbb40aee5aa879fe53fa72a748ed461b3056a3634f72ab400a52291479
343623,2022-10-25T04:49:47,15822816,173,4687667887603,4687667887603,0x89555e9b864a52956a8977bd577b033cf76a21d36dac3d3f353a882bb7dfb9af
343623,2022-10-25T04:59:11,15822862,119,-4687667887603,0,0x6b95d6258c62d38468f966b055edcf400f796b93eaddf77e2e943fd338ea299c
318284,2022-10-26T06:34:59,15830487,190,-1591024319680330,0,0x4243b721aaec986315cd51ea6b5c3c43e2fd640c383197c4571b36d1e4bea6aa
288204,2022-10-26T08:35:59,15831088,112,-33230272202038477,0,0x4f1134090916426b53a1f83e9765654399fbda82aef31d805fab6a4b19888ae2
272805,2022-10-26T08:51:23,15831165,131,26892634336598656,35704332029373333,0x726cc58c4d9a3211ccf51c1644682e89a4f94c4ee0637add4826211d18cd5f88
345628,2022-10-27T01:15:23,15836062,70,71235302865689,71235302865689,0x185f5223aa2e0fcae7ab57eaab6cb4985225c730acaa9799677fb8b5fef01f9d
335891,2022-10-27T23:46:35,15842781,139,-14124211994298,0,0x062a659d990a63d8d4a46f7823f42abf340c64c10c4da6baf448d53cead89d84
292246,2022-10-29T15:48:11,15854704,129,15091861039896,120724645260088,0x9fa65085c2837e67b5f177cce4e0679110fda957536cc149a0df2d9d6a189c2c
348249,2022-10-29T22:03:23,15856570,191,104556065839809,104556065839809,0x81913e5dea469eba2aee9bc4950fad1eab393bcb59da3dfa70421c134c45d1f0
349221,2022-10-30T22:36:35,15863904,106,64613055239,64613055239,0x3cb09483e5a1d97b770884b6cfc2fe780ff4ebac211c65e16ff97739e992d9f6
323158,2022-10-30T22:52:35,15863983,71,-4119385292240744,0,0x41f0878c106dc5a2fa729c8121968079d7bdd65aacd5aff4d17c053bb97b11b7
42209,2022-10-31T07:59:23,15866700,92,-3640442116122291,0,0x159a2c65eecf0cb865f3f85e798264c1f0535481cb26ca862ab7e99599bb39ba
349988,2022-10-31T19:27:35,15870126,95,3489046850233,3489046850233,0x58f3e6ef8851fd7e5dff0a63967603b97638ce2748b8d6998b62e1cfbd843641
317000,2022-11-01T02:08:35,15872120,127,-9669913673465,0,0x7f5c5c9a2cf3eaf97dd154b5a428cd32b8562062b33996d2ccbd249d08d925f8
351103,2022-11-02T04:23:23,15879925,62,7152052615176836,7152052615176836,0xb33d858fac3b9c043333d18c6b0e157e06b01e3f270c7d299ff438dbca385be7
351260,2022-11-02T08:47:35,15881238,130,106697165737189,106697165737189,0x5c4bf428357a11e7b5d1e2a2f200e7f5ce6f39f81f71d40bd9ae760f27610794
351330,2022-11-02T10:49:47,15881849,94,35999144065346569,35999144065346569,0xbeda51ab01e8a35cb09031dd5bfe8bb65bcd41708fa7568c8eb14e4fee52e468
351330,2022-11-02T11:16:59,15881985,103,-35999144065346569,0,0x706cdfc30f78fa11c52c38801463ef71169299fee37dff637ec9b567d13dc093
351549,2022-11-02T15:23:35,15883207,67,60645735304615,60645735304615,0x9923c9d517cf05bd88fb1a26dc8aebc2ffdb70172432db978f8b7994e957325d
351103,2022-11-02T22:11:35,15885232,39,-7152052615176836,0,0x35ad2ee79f0a36311ac0b7bb48e6f598bee748b1f192d414c22cb590097f64fc
352517,2022-11-03T20:50:47,15891985,115,107114359607220,107114359607220,0x6abf7a2de30c6cb36d8242d3e806f57bc78af32e4c0128b30332ac7026821d58
352517,2022-11-04T03:05:47,15893853,48,-107114359607220,0,0x309933b03e0bb4c52740988675f4ca0c34e1b6614e69b797dcacacca42b37e9b
295048,2022-11-04T21:48:35,15899440,101,-7078151548605618,0,0x3504e2459bd947b5253715aa9de4c14c920f0cf8349b02515070fa9f7302e840
353901,2022-11-05T12:15:35,15903753,95,3020559838561633,3020559838561633,0xc3c6148d42dde53775b672757f7193fb0d1912e5a6f596c79d1e921d5b898862
353976,2022-11-05T14:18:23,15904363,87,6183554286,6183554286,0xc8caa1c83d0614478a751dc9dbe478b231ffe30beb5efd974c9af75fdc55128a
353901,2022-11-05T17:55:47,15905441,109,-3020559838561633,0,0x459593fd26e79fb9ba2bd98764c50d415be791d48c0bfe71ce324ae8c729ed30
351549,2022-11-05T21:31:11,15906511,88,-60645735304615,0,0xc16d7cd972aa0c8d714f6e0bdef44b28b7f4c5e86a01016f0306bcac360222c2
354687,2022-11-06T15:14:11,15911802,96,348821212341730,348821212341730,0xee60d237aed221e4c65593e78a7b87f50c56490211c38ddce63fdd780899c81c
354687,2022-11-06T15:25:47,15911860,92,-348821212341730,0,0x6ce07e4b34a5a925aaf0b05e99599b77461790afaedee06a447003fbe0aad4f9
355072,2022-11-07T02:07:47,15915057,99,61532694796969,61532694796969,0xdfceb7bb9eec4176fd73f966ec60ca81785fa7aaacee216446ca5ab75c7ebe62
351260,2022-11-07T09:10:35,15917162,100,-106697165737189,0,0xdd02222cb51375e883f45183fbe9297c5937ed76f9e828d01606589d08969bd8
254141,2022-11-08T18:40:59,15927170,124,515289266730907,515289266730907,0xa5fe56e89b8b69ff621296be62f229eab6dd8b515d381f8a40da7ddf50d2d822
345628,2022-11-09T03:12:35,15929713,84,-71235302865689,0,0x9632db67d02e3907267821eaa572067fcdc760e46436ff2f15c87bc4cf24129e
357339,2022-11-09T08:14:35,15931215,85,187063154184721,187063154184721,0x4c4670829c1381b7638b21f91f0ba0facf73f9921445681045ebc900288ee624
357341,2022-11-09T08:18:23,15931234,47,19751532924485367,19751532924485367,0x7941ea2c0b34175fd9e3f1501ae8f9b0365b26058c382170e0fa2ed1152e9f1d
254141,2022-11-09T10:28:11,15931876,143,-515289266730907,0,0x902e5535c7575e827dbd685d792703ac502065678925f7ec074ac588c0ca5d1a
357484,2022-11-09T11:07:35,15932072,53,7558004025447236,7558004025447236,0xdcc5db401066bb77c26ba37b9844acf6b4c3f2d9d2289edf3fa30aa11d216708
320849,2022-11-09T14:41:35,15933129,163,-3502407933733303,0,0xd2279e5e71e8d8dd00bc7f5ad19562bd0bba82ceac8c56d0466302e0e3d3836e
357341,2022-11-09T16:16:59,15933602,89,-19751532924485367,0,0x8d3d524d8a2d676bd3dca03e6c105d2f3e670b5f3e441154010d4dd3e22430ae
357737,2022-11-09T16:19:11,15933613,199,66288694677185972,66288694677185972,0xf9ad6dab3f801474bba386cfccfe8985242834de27ef7887c0b95dbc515ff1b1
357830,2022-11-09T18:37:11,15934298,179,8318481356903123,8318481356903123,0x2405e71ce391b9c32420a852da180a190ffcf2da21aa52e15a329469063434e0
357833,2022-11-09T18:43:35,15934330,177,336939278340361,336939278340361,0x477d7af6bf917ad21eb74d5e1198ed55b5adcd6cd4f0a2c16a2bc85436a8bb45
357737,2022-11-09T21:47:11,15935238,43,-66288694677185972,0,0x7db7dfa2a969bead668a916f90f05f94bb8c21ecb10a073827fb61b159cd5974
357942,2022-11-09T21:49:11,15935248,135,135362345445465997,135362345445465997,0x06a3bfa5127e159f0e7c6ea6e6ccdd995d0f432593b7584a78f980c04efb5541
357942,2022-11-09T23:43:59,15935819,80,-135362345445465997,0,0x176d3b76b11047357e4a2cae4a9cd335bd38c42258649c2e1c4ab8eacd3e9648
358025,2022-11-09T23:45:59,15935829,72,95311667653908991,95311667653908991,0x94605cc8dc7941d334954714454343bea78ea492d470c4c0b3d92362d029537c
